id,name,price,onSale,color,material,condition,occasion,brand,manufacturer,hasHeels,countryOfOrigin
AVpe_xFN1cnluZ0-bmEg,Nine West Abrial Women  Round Toe Suede  Ankle Boot,120,FALSE,,Suede,,,Nine West,Nine West,FALSE,
AVpe_XhoilAPnD_xSgAF,Karen Scott Clancy Women  Pointed Toe Synthetic Brown Heels,40,FALSE,Brown,Synthetic,,dress,Karen Scott,Karen Scott,TRUE,
AVpe_x-jilAPnD_xSpLq,Dyeables Dee   Open Toe Canvas  Wedge Sandal,100,FALSE,,Canvas,,,Dyeables,Dyeables,TRUE,
AVpe_XL2LJeJML43z7kA,"Sneed- Customizable Women's Dance Shoes Latin/salsa Satin Customized Heel Black/blue/yellow/pink/purple/red/white/fuchsia, Pink-us9 / Eu40 / Uk7 / Cn41 , Pink-us9 / Eu40 / Uk7 / Cn41",88,FALSE,,,,,,SNEED,FALSE,
AVpe_XN7ilAPnD_xSf5S,Michael Michael Kors Keaton Slip On Women Us 9 Black Loafer Pre Owned 1905,34.99,FALSE,Black,Suede,,,Michael Michael Kors,,TRUE,
AVpe_yeu1cnluZ0-bmkF,G Antini Women's Rivet Decor High Heels Pointed Ankle Strap Pumps (size 7.5),57.99,FALSE,,100% PU,,,G Antini,,FALSE,
AVpe_yM91cnluZ0-bmdW,Oofos Unisex Adult Ooriginal Thong Sandals,44.95,FALSE,Fuschia,,,,Oofos,Oofos,FALSE,
AVpe_yZ-ilAPnD_xSpVd,Fratelli Rossetti Artic Women  Round Toe Canvas  Sneakers,550,FALSE,,Canvas,,athletic,Fratelli Rossetti,Fratelli Rossetti,FALSE,
AVpe_z63ilAPnD_xSp3n,Women's Walking Cradles Faye Black Leather,49.99,FALSE,,,,,Walking Cradles,,TRUE,
AVpe_zFS1cnluZ0-bmyS,Clarks Womens Bavette Cathy Black Leather 12395 Mary Jane Pumps Shoes Size 8 M,23.99,FALSE,Black,Smooth Leather,,,Clarks Collection,,TRUE,
AVpe_ZsR1cnluZ0-bd8R,Qupid Tustin 08 Women  Open Toe Synthetic Tan Wedge Heel,60,FALSE,,Synthetic,,,Qupid,Qupid,FALSE,
AVpe_Zuw1cnluZ0-bd8s,Tenth Frame Neon Women's Bowling Shoes,38.95,FALSE,"Green,Yellow,YellowGreenOrange,Orange",,,,Tenth Frame,,FALSE,
AVpe_ZVJilAPnD_xSgks,"Sneed- Women's Dance Shoes Latin Satin Chunky Heel Black, Black-us5 / Eu35 / Uk3 / Cn34 , Black-us5 / Eu35 / Uk3 / Cn34",68,FALSE,,,,,,SNEED,FALSE,
AVpe-0Aq1cnluZ0-bQ3U,Dv By Dolce Vita Odetta Women Us 7 Blue Heels Pre Owned 1661,17.99,FALSE,Blue,Suede,,,DV By Dolce Vita,,TRUE,
AVpe-0F4LJeJML43zvWi,Janis Slip-on Sneaker,49,FALSE,"Black,Turquoise,Pink,Navy",,,,Ralph Lauren,,FALSE,
AVpe-0U9ilAPnD_xSTyK,Pikolinos 801-9513f Women Boots,210,FALSE,Black,,,,Pikolinos,,FALSE,
AVpe-16y1cnluZ0-bRin,Metaphor Women's Dress Sandal Ramona - Pewter,34.99,FALSE,"Champagne,Black",,,,Metaphor,,TRUE,
AVpe-1Q21cnluZ0-bRT8,The Flexx Bow Commotion Women  Peep-toe Leather  Flats,100,FALSE,Black,Leather,,,The Flexx,The Flexx,TRUE,
AVpe-2AiLJeJML43zwCU,Coconuts By Matisse Zanda Women Us 9 Black Gladiator Sandal,62,FALSE,,Synthetic,,,Coconuts by Matisse,,TRUE,
AVpe-30jLJeJML43zwsb,Michael Kors Saylor Women's Ankle Boots Booties Leather,225,FALSE,"Brown,Luggage",Leather,,,Michael Kors,,TRUE,
AVpe31i7LJeJML43xJ5F,Fs/ny Quench Women  Round Toe Leather  Flats,195,FALSE,Orange,Leather,,,FS/NY,FS/NY,TRUE,
AVpe32bSLJeJML43xKRU,Toms Women's Classic Slip-on,39.94,FALSE,,Suede,,,TOMS,TOMS,FALSE,
AVpe338KLJeJML43xK7b,Nike Women's Fs Lite Run 2 Ankle-high Mesh Tennis Shoe,75,FALSE,,,,,Nike,Nike,FALSE,
AVpe338QilAPnD_xPvfY,Vans Asher Women  Round Toe Canvas Green Sneakers,50,FALSE,Green,Canvas,,,VANS,VANS,FALSE,
AVpe33njilAPnD_xPvWX,Women's Rieker-Antistress Louise 52173 Testadimoro/Rubino by Rieker-Antistress,119.95,FALSE,,,,,Rieker-Antistress,,TRUE,United States
AVpe34rbilAPnD_xPvzZ,$125 Dansko Professional Leather Clogs In Hickory Cabrio Eu 40 Us 9.5-10,55.25,TRUE,Brown,Leather,,Wear to Work,Dansko,,TRUE,
AVpe35f1ilAPnD_xPwJZ,Rampage Jellie   Open-toe Synthetic  Slingback Sandal,40,FALSE,Black,Synthetic,,,Rampage,Rampage,TRUE,
AVpe35U91cnluZ0-Ys22,Principle Plastics Sloggers Women's Black Leaf Print Rain & Garden Shoes,32.99,FALSE,,,,,Principle Plastics,,FALSE,
AVpe35X81cnluZ0-Ys4i,Nine West Women's Ancy Wedge Flip-flop Sandals,24.59,FALSE,,,,,Nine West,Nine West,FALSE,
AVpe35YAilAPnD_xPwGA,Carolina Panthers Women's Colorblock Fur Slide Slipper,21.99,FALSE,Carolina Panthers,,,,Forever Collectible,Forever Collectible,FALSE,
AVpe36K2ilAPnD_xPwcE,Gentle Souls Gail Women  Open Toe Leather  Slides Sandal,280,FALSE,"Grey,Gray",Leather,New,Everyday,Gentle Souls,Gentle Souls,TRUE,
AVpe36-r1cnluZ0-Ytki,Yu&yu Cow Leather Women's Flat Heel Comfort Pointed Toe Pumps Shoes (more Colors),114.15,FALSE,"White,Pink,Purple",,,,,Qianyuyu,FALSE,
AVpe37TjilAPnD_xPw6N,"Me Too Womens Flynn Leather Ballet Flat Shoe, Black Nappa, Us 8",89,FALSE,,Leather,,,Me Too,,TRUE,
AVpe38oaLJeJML43xM4x,Jessica Simpson Jozie Women  Open Toe Suede  Wedge Heel,79,FALSE,,Suede,,,Jessica Simpson,Jessica Simpson,FALSE,
AVpe39TG1cnluZ0-Yufk,Toms Women's Classic Canvas Ankle-high Canvas Flat Shoe,48,FALSE,"Aegean Blue Canvas,Navy Canvas,Light Grey Canvas,Picante Red Canvas,Red Canvas,Ash Canvas,Black Canvas,Natural Canvas",,,,TOMS,Toms,FALSE,
AVpe-3a21cnluZ0-bSGT,Thalia Sodi Fuerto 1   Open Toe Synthetic  Thong Sandal,59,FALSE,Pink,Synthetic,,,Thalia Sodi,Thalia Sodi,TRUE,
AVpe3gVLilAPnD_xPoyY,Women's SoftWalk Bellrider Too Black Smooth Leather,224.95,FALSE,"Black,Black Smooth Leather",,,,SoftWalk,,FALSE,
AVpe-3J9LJeJML43zwda,Isotoner Signature Women's Cheetah Microsuede Slippers,19.95,FALSE,,,,,Isotoner,ISOTONER,FALSE,
AVpe3o8lLJeJML43xE75,Alfani Kyrah Women Us 7.5 Nude Wedge Sandal Pre Owned 1903,11.99,FALSE,Beige,Synthetic,,,Alfani,,TRUE,
AVpe3oXlLJeJML43xEzq,Skechers Active Ez Flex Woven Women's Slip On Sneakers Shoes Size 10,54.99,FALSE,,,,,SKECHERS,,FALSE,
AVpe3oxqLJeJML43xE5Z,Volatile Inhabit Women's Wedge Cork Beaded Slingback Sandals Shoes,80,FALSE,,,,,Volatile,,TRUE,
AVpe3qZiilAPnD_xPp9K,Yu&yu Women's Shoes Comfort Round Toe Chunky Heel Oxfords Shoes More Colors Available,98.13,FALSE,"White,Black,Beige",,,,,Qianyuyu,FALSE,
AVpe3s5silAPnD_xPq1S,Womens Kenneth Cole Reaction Let It Knock Square Toe Wedge Sandals - Vanilla,39,FALSE,,Leather,,,Kenneth Cole,Kenneth Cole,TRUE,
AVpe3sFKLJeJML43xF_9,G By Guess Randall   Round Toe Synthetic  Knee High Boot,79,FALSE,Black,Synthetic,,,G BY GUESS,G By Guess,FALSE,
AVpe3-T0ilAPnD_xPyD0,Bongo Women's Charlize Multicolor/floral Fashion Sneaker,24.99,FALSE,"MulticolorFloral,White,BlueWhite",,,Casual,Bongo,,FALSE,
AVpe3tpFLJeJML43xGiJ,Everybody By Bz Moda Kava   Round Toe Leather  Ankle Boot,230,FALSE,Green,Leather,,fashion,Everybody By BZ Moda,Everybody By BZ Moda,TRUE,
AVpe3tqsilAPnD_xPrGJ,Kate Spade Cazabon Silver Sandal Womens Size 9.5 M New $125,54.99,FALSE,Silver,Leather,New with defects,,Kate Spade,,FALSE,
AVpe3u6RLJeJML43xHCz,Amblers Steel Fs65 Safety Gibson Black Size 11,32.85,FALSE,,Leather,,,,Amblers Steel,FALSE,
AVpe3uC4ilAPnD_xPrQB,Amalfi By Rangoni Paola Women Us 9 Nude Peep Toe Heels,275,FALSE,,Synthetic,,,AMALFI BY RANGONI,,TRUE,
AVpe3uDFLJeJML43xGsw,Eric Michael Riva   Round Toe Leather  Boot,290,FALSE,Brown,Leather,,,Eric Michael,Eric Michael,TRUE,
AVpe3ujILJeJML43xG6Y,Skechers On The Go Chugga Boots Women's Shoes Size,69.95,FALSE,"Charcoal,Chocolate",,,,SKECHERS,,FALSE,
AVpe3uS91cnluZ0-YoLZ,Michael Antonio Womens Hanley Microfiber Knee-high Platform Boots,49.99,FALSE,"Whiskey,Leopard Microfiber,Black Microfiber",Textile/Man Made,,,Michael Antonio,Michael Antonio,TRUE,
AVpe3xdzilAPnD_xPssw,Womans Nike Air Zoom Terra Kiger 3 Size 7.5 New Retail $125,69.99,FALSE,Multi-Color,,New without box,,Nike,,FALSE,
AVpe3xe-ilAPnD_xPss_,Women's Ros Hommerson Claire Black Leather,150.95,FALSE,"Black,Dark Brown Leather",,,,Ros Hommerson,,FALSE,
AVpe3xzDilAPnD_xPs12,Birkenstock Unisex Arizona Black Soft Footbed Sandal,125.99,FALSE,"Black,Blue,Brown,Taupe Suede,Tabacco Brown",synthetic,,,Birkenstock,,TRUE,
AVpe3z_K1cnluZ0-YqnH,Columbia Tilly Jane Strap Women Us 9 Brown Sport Sandal,70,FALSE,,Leather,,,Columbia,,TRUE,
AVpe4-_bilAPnD_xQLlq,Michael Antonio Dez Women Us 6 Red Sandals,45,FALSE,,Synthetic,,,Michael Antonio,,TRUE,
AVpe4073ilAPnD_xQHt6,Charles By Charles David Drew Women  Pointed Toe Canvas  Heels,99,FALSE,Gray,Canvas,,,Charles By Charles David,Charles By Charles David,TRUE,
AVpe40DsilAPnD_xQHY1,Comfy Feet - Nfl Green Bay Packers Slipper,32.2,FALSE,"Indianapolis Colts,Arizona Cardinals,Red,Black,Green,Multi colored,Houston Texans,Jacksonville Jaguars,New York Jets,Multicolor,Brown",Polyester Blend,New,,NFL,Comfy Feet LLC,FALSE,
AVpe416hLJeJML43xjja,Toms Women's Alpa Boot Boot,118.99,FALSE,Castlerock Grey,"suede,Suede",,Boots,TOMS,TOMS,FALSE,
AVpe42spilAPnD_xQIZb,Bearpaw Women's Knit Tall Deep Purple Mid-calf Wool Boot - 11m,48.7,FALSE,,,,,Bearpaw,Bearpaw,FALSE,
AVpe42w0ilAPnD_xQIbR,Roper Western Boots Women Camo Glitter Square Pink 09-021-1901-0192 Pi,86.49,FALSE,,,,,Roper,Roper,FALSE,
AVpe45Er1cnluZ0-ZGRv,"Sneed- Customizable Women's Dance Shoes Latin/salsa Satin Customized Heel Black/blue/yellow/pink/purple/red/white/fuchsia, White-us6.5-7 / Eu37 / Uk4.5-5 / Cn37 , White-us6.5-7 / Eu37 / Uk4.5-5 / Cn37",88,FALSE,,,,,,SNEED,FALSE,
AVpe475C1cnluZ0-ZHUa,"Franco Sarto 6414 New Womens Country Black Riding Boots 8.5 Medium (b,m) Bhfo",15.1,FALSE,Black,Man Made/Fabric/Leather outsole,New with box,,Franco Sarto,,TRUE,
AVpe48MeilAPnD_xQKhA,French Connection Womens Umara White Leather Flats Shoes Size 7 M Us 37 Euro,21.99,FALSE,Summer White,Genuine Leather,,,French Connection,,TRUE,
AVpe48zxilAPnD_xQKwB,Ugg Australia Women's Brooks Tall Leather Boot,274.95,FALSE,Brown,,,,UGG Australia,,FALSE,
AVpe49hzilAPnD_xQLBX,Easy Street Scotsdale Women Us 9.5 W Black Knee High Boot,85,FALSE,,Synthetic,,,Easy Street,,TRUE,
AVpe49nWilAPnD_xQLDO,Eve Faux Suede Stiletto High Heel Purple Court Shoes,69.98,FALSE,,Synthetic,,,,ShuWish UK,FALSE,
AVpe4AxULJeJML43xOje,New Balance Ww496 Women Us 12 D Gray Running Shoe Pre Owned 1159,21.99,FALSE,Gray,Synthetic,,,New Balance,,TRUE,
AVpe4AzsilAPnD_xPzH9,Asics Women's Metrolyte Gem Walking Shoe,64.99,FALSE,,,,,ASICS,,FALSE,
AVpe4BA4ilAPnD_xPzNn,Tretorn Solig Flip Women  Open Toe Synthetic  Flip Flop Sandal,40,FALSE,Black,Synthetic,,,Tretorn,Tretorn,TRUE,
AVpe4BdtilAPnD_xPzY9,Sporto Dede   Round Toe Leather  Rain Boot,100,FALSE,,Leather,,,Sporto,Sporto,FALSE,
AVpe4bnhilAPnD_xP91c,Ellie Gogo Women  Round Toe Synthetic Yellow Knee High Boot,60,FALSE,,Synthetic,,,Ellie,Ellie,FALSE,
AVpe4BpI1cnluZ0-YwS0,Yu&yu Women's Chunky Heel Round Toe Oxfords Shoes (more Colors),77.46,FALSE,"Black,Beige,Orange",,,,,Qianyuyu,FALSE,
AVpe4C3wilAPnD_xPz-i,G By Guess Women Daydrem2 Dress Sandals,59,FALSE,Medium Natural,Synthetic,,fashion,G BY GUESS,G by Guess,FALSE,
AVpe4CeL1cnluZ0-Ywov,Baretraps Hatsy   Open Toe Canvas  Thong Sandal,49,FALSE,Red,Canvas,,,BareTraps,Baretraps,TRUE,
AVpe4ct_1cnluZ0-Y7JL,Dr. Scholl's Rae Women Us 7 Blue Slides Sandal,55,FALSE,Black,Canvas,,,Dr. Scholl's,,TRUE,
AVpe4D4d1cnluZ0-YxOb,Acorn Samoset Thong Women Us 6 Black Thong Sandal,55,FALSE,,Leather,,,Acorn,,TRUE,
AVpe-4D5ilAPnD_xSVH2,Cudas Lanier   Round Toe Canvas  Tennis Shoe,59,FALSE,,Canvas,,,Cudas,Cudas,FALSE,
AVpe4d971cnluZ0-Y7p1,Style & Co Levine Women Us 8.5 Tan Sandals,59,FALSE,,Synthetic,,,Style & Co.,,TRUE,
AVpe4DEPLJeJML43xPf2,'sabina' Block Heel Sandal (women),89.95,FALSE,,,,,Sole Society,,FALSE,
AVpe4dJ5LJeJML43xZ2q,Attention Women's Millary Black/silver Embellished Flat,32.99,FALSE,BlackSilver,,,Casual,Attention,,FALSE,
AVpe4DooilAPnD_xP0S3,Naya Rook Women  Round Toe Leather  Ankle Boot,249,FALSE,,Leather,,fashion,Naya,Naya,TRUE,
AVpe4e7e1cnluZ0-Y8Dm,Henry Ferrera Collection Zita-net Women  Open-toe Synthetic  Slingback Sandal,40,FALSE,Silver,Synthetic,,,Henry Ferrera Collection,Henry Ferrera Collection,TRUE,
AVpe4eBH1cnluZ0-Y7rS,Via Spiga Briella Women  Round Toe Leather  Ankle Boot,325,FALSE,,Leather,,,Via Spiga,Via Spiga,TRUE,
AVpe4Ec3LJeJML43xQDd,Yu&yu Women's Shoes Chunky Heel Pointed Toe Oxfords With Lace-up Casual More Colors Available,106.54,FALSE,"Blue,Red,Black",,,,,Qianyuyu,FALSE,
AVpe4f_31cnluZ0-Y8fQ,Qupid Athena-528 Braided T-strap Flat Sandal,39.95,FALSE,"Green Pu,Red PU",Synthetic,,,Qupid,Qupid,FALSE,
AVpe4ffbLJeJML43xa0G,Justin Boots Svl7311 Women C Square Toe Leather Brown Western Boot,210,FALSE,"Brown,Copper Kettle",Leather,,,Justin Boots,Justin Boots,TRUE,
AVpe4fs5LJeJML43xa5U,Yu&yu Women's Shoes Pointed Toe Chunky Heel Patent Leather Oxfords Shoes More Colors Available,92.96,FALSE,"Red,Black,Almond",,,,,Qianyuyu,FALSE,
AVpe4FYd1cnluZ0-Yxvt,Calvin Klein Bexsy   Pointed Toe Suede  Flats,89,FALSE,Gray,Suede,,dress,Calvin Klein,Calvin Klein,TRUE,
AVpe4g2i1cnluZ0-Y80s,Alfani Voyage   Open Toe Canvas  Wedge Sandal,49,FALSE,"LT Persimmon,PALE","Synthetic,Canvas",,Casual,Alfani,Alfani,TRUE,
AVpe4G5qilAPnD_xP1ft,Nine West Women's Venga Dress Sandal,28.59,FALSE,"White,Natur",,,,Nine West,Nine West,FALSE,
AVpe4GfzLJeJML43xQyx,Beston AB11 Women's Glitter Slip On Espadrilles by C Label,41.99,FALSE,"Black,Blue,Brown,Red",,,,C Label,,FALSE,China
AVpe4gPoilAPnD_xP_rw,Style & Co Chicklet Women Us 10 Gold Wedge Sandal,39,FALSE,,Synthetic,,,Style & Co.,,TRUE,
AVpe4He1ilAPnD_xP1ue,Tundra Womens Whitney Suede Toggle Casual Boots,41.99,FALSE,Hickory Suede,Leather/Wool/Rubber,,,Tundra,Tundra,TRUE,
AVpe4HhBilAPnD_xP1vb,Baretraps Women's Dallas Platform Wedge Sandals,36.59,FALSE,Mint,,,,Bare Traps,Bare Traps,FALSE,
AVpe4Hzg1cnluZ0-YytD,Rampage Batari Women Us 6 Gray Knee High Boot,69,FALSE,,Synthetic,,,Rampage,,TRUE,
AVpe4IWQilAPnD_xP2GI,Material Girl Women's Swan Flat Thong Sandals,26.99,FALSE,"Black,Blush,Coral,MINT,Pink",,,Casual,Material Girl,Material Girl,FALSE,
AVpe4jEOLJeJML43xcPi,New Clarks Artisan Womens Timeless Black Leather Shoes Size 85130 Mm 8.5 M*,11.99,FALSE,Black,Genuine Smooth Leather,,,Clarks Artisan,,TRUE,
AVpe4JMHilAPnD_xP2cr,Women's Bellini Brittany Tassel Loafer Red Patent by Bellini,78.95,TRUE,Red,,,,Bellini,,FALSE,United States
AVpe4JSaLJeJML43xR9q,Womens Halloween Star Green Glitter Flat Shoes,41,FALSE,,Glitter,,Halloween,Pleaser Shoes,Pleaser Shoes,FALSE,
AVpe4JtL1cnluZ0-Yzg9,Helly Hansen Boots Womens Alexandra 2 Slip On Leather Faux Fur 11181,130,FALSE,"Moon Rock Natural,Whiskey Natural Camel",,,,Helly Hansen,Helly Hansen,FALSE,
AVpe4K7XLJeJML43xSpT,Skechers Women's Gratis Forward Motion Casual Shoe,32.92,FALSE,Gold,Synthetic,,Lifestyle,SKECHERS,Skechers,FALSE,
AVpe4kkgLJeJML43xc0Q,Nine West Shayne 4   Open Toe Synthetic  Thong Sandal,69,FALSE,,Synthetic,,fashion,Nine West,Nine West,TRUE,
AVpe4Lp-ilAPnD_xP3d1,Women's VANELi Inez Wedge Sandal Cuoio Suede,194.95,FALSE,"Black Suede,Cuoio Suede",,,,Vaneli,,TRUE,
AVpe4lSbilAPnD_xQBrI,Green Bay Packers Women's Colorblock Fur Slide Slipper,21.99,FALSE,Green Bay Packers,,,,Forever Collectible,Forever Collectible,FALSE,
AVpe4mniilAPnD_xQCPI,Nature Breeze Women's Beston Ankle Lace-up Peep-toe Heels,29.59,FALSE,"Beige,Black,Blue,Cream",,,party,Nature Breeze,,TRUE,
AVpe4mXyilAPnD_xQCI9,Soda Zuluu-s Women's Flat Mid Calf Knee High Round Toe Slouch Comfort Casual Boot,29.99,FALSE,Tan,,,Casual,Soda,,TRUE,
AVpe4N4aLJeJML43xTyD,"Sneed- Women's/kids' Dance Shoes Latin Leatherette/paillette Flat Heel Blue/pink/silver/gold, Pink-us11 / Eu28 / Uk10 Little Kids , Pink-us11 / Eu28 / Uk10 Little Kids",70,FALSE,,,,,,SNEED,FALSE,
AVpe4nDxLJeJML43xd2M,Dynamo Dance Sneaker,19.71,FALSE,"BlackBlue,BlackBlack,BlackRed,Black",,,,Sansha,,FALSE,
AVpe4Nus1cnluZ0-Y1E7,'scuffette Ii' Slipper (women),84.95,FALSE,,,,,UGG,,FALSE,
AVpe4NwQ1cnluZ0-Y1FT,Toms Womens Majorca Peep Toe Boot Shoes,100,FALSE,,Suede,,,TOMS,Toms,TRUE,
AVpe4O5LilAPnD_xP4tY,Touch Ups Girls Kids Melanie Jr. Toddler/pre/grade School Silver 8.5 M,44.04,FALSE,Silver,,,,Touch Ups,,FALSE,
AVpe4oeQilAPnD_xQC_q,Patrizia By Spring Step Halogen Women Us 9 Silver Wedge Sandal Eu 40,50,FALSE,,Synthetic,,,PATRIZIA BY SPRING STEP,,TRUE,
AVpe4OKBilAPnD_xP4Zf,Women's Acorn New Spa Thong Black,37.95,FALSE,"Powder Blue,Black",,,,Acorn,,FALSE,
AVpe4oKzilAPnD_xQC34,Lamo Women's Moccasin,28.95,FALSE,"Black,Brown,Chestnut,Chocolate",Leather,,,Lamo,Lamo,FALSE,
AVpe4oPT1cnluZ0-Y_xi,Bootsitootsi Gladiator Jelly Women Us 9 Pink Gladiator Sandal,30,FALSE,,Synthetic,,,BOOTSITOOTSI,,TRUE,
AVpe4otRLJeJML43xehc,Under Armour Women's Torch Fade High Basketball Shoes,94.99,FALSE,,,,,Under Armour,,FALSE,
AVpe4o-vilAPnD_xQDM4,Muk Luks174 Women's Brown Emma Flip Flops,23.5,FALSE,Brown,,,Casual,MUK LUKS174,,TRUE,
AVpe4pHMilAPnD_xQDQb,Bearpaw Womens Astrid Closed Toe Slip On Moccasins,28.99,FALSE,"Black,Brown,Chocolate,Hickory,Navy",Suede,,,Bearpaw,Bearpaw,TRUE,
AVpe4pIPilAPnD_xQDRA,Women's Rose Petals by Walking Cradles Brandi Pump Black Leather by Rose Petals by Walking Cradles,111.95,FALSE,,,,,Rose Petals by Walking Cradles,,TRUE,United States
AVpe4pTU1cnluZ0-ZAOd,Women's A2 by Aerosoles Redwood Pump Black Faux Patent by A2 by Aerosoles,49.99,FALSE,,,,,A2 by Aerosoles,,TRUE,United States
AVpe4pwg1cnluZ0-ZAay,Allegra K Women's Rhinestones Embellished Open Toe Wedge Sandals Gold (size 6),59.99,FALSE,,PU,,,G ANTINI,,FALSE,
AVpe4Q_c1cnluZ0-Y2cs,Two Lips Belair Women  Open Toe Synthetic  Sandals,100,FALSE,Silver,Synthetic,,,Two Lips,Two Lips,TRUE,
AVpe-4QcLJeJML43zw3m,G By Guess Bell Women  Round Toe Synthetic  Boot,89,FALSE,Black,Synthetic,,,G BY GUESS,G By Guess,FALSE,
AVpe4QEVLJeJML43xUsb,Ugg Australia Adirondack Boot Ii   Round Toe Leather  Winter Boot,220,FALSE,,Leather,,,Ugg Australia,Ugg Australia,TRUE,
AVpe4QMQLJeJML43xUv3,Women Metal Butterfly Cap Toe Pu Insole Pumps Burgundy Us 6,70.99,FALSE,Red,Faux Suede||Rubber||PU,,,Unique Bargains,,FALSE,
AVpe4Qxs1cnluZ0-Y2W7,Minnetonka Kayla Slipper   Moc Toe Suede  Moccasin Slippers Shoes,35,FALSE,Black,Suede,,,Minnetonka,Minnetonka,TRUE,
AVpe4R9AilAPnD_xP598,Yu&yu Women's Shoes Open Toe Flat Heel Sandals With Crystal Shoes More Colors Available,86.76,FALSE,"White,Black,Green,Pink,Gold,Purple",,,,,Qianyuyu,FALSE,
AVpe4rCoLJeJML43xfdV,Via Spiga Peak Women's Heeled Ankle Boots,98.99,FALSE,Tmoro,Suede,,,Via Spiga,Via Spiga,FALSE,
AVpe4RdxLJeJML43xVRU,Nike W Air Force 1 '07 Mid Women  Round Toe Suede  Sneakers,90,FALSE,,Suede,,,Nike,Nike,FALSE,
AVpe4RKw1cnluZ0-Y2hl,Marc Fisher Hien Leather Pumps Heels Shoes New/display,79,FALSE,Pink,,,,Marc Fisher,,FALSE,
AVpe4RMuLJeJML43xVKx,Famous Name Brand Molly Women Us 10 Black Thong Sandal,60,FALSE,,Synthetic,,,FAMOUS NAME BRAND,,TRUE,
AVpe4rq8ilAPnD_xQEOZ,Toms Women's Avalon Slipon Woven Grey Ankle-high Fabric Flat Shoe - 5.5m,56.58,FALSE,Grey,,,,TOMS,Toms,FALSE,
AVpe4SFO1cnluZ0-Y27E,"Athletic Designed Industrial Work Shoe, Size 8",72.35,FALSE,Black,,,,Blue Tongue,Blue Tongue,FALSE,
AVpe4SlN1cnluZ0-Y3J6,Mo Mo Womens' Tandy Beaded Harness Ankle Boot,32.97,FALSE,"Camel,Black",,,,Mo Mo,,FALSE,
AVpe4Sv3ilAPnD_xP6Ue,Easy Spirit Evyn Women W Round Toe Leather Black Loafer,79,FALSE,,Leather,,,Easy Spirit,Easy Spirit,FALSE,
AVpe4swhilAPnD_xQEpD,Ferrini 9439322060b Ladies Sparkle Red Boot44 S-toe44 Size 6b,172.82,FALSE,,,,,Ferrini,,FALSE,
AVpe4SxRLJeJML43xV2Z,L.a.m.b. Women's Enforce Dress Pump,285,FALSE,Black,,,,L.A.M.B.,,FALSE,
AVpe4T0rLJeJML43xWQT,Nine West Callen   Open Toe Suede  Sandals,85,FALSE,Black,Suede,,,Nine West,Nine West,FALSE,
AVpfON7vilAPnD_xXhyE,Toms Women's Classic Casual Shoe,41.2,FALSE,Navy Diamond Woven,Textile,,Lifestyle,TOMS,TOMS,FALSE,
AVpe4TGQilAPnD_xP6eg,Nike Air Max Thea   Round Toe Synthetic  Running Shoe,150,FALSE,,Synthetic,,,Nike,Nike,FALSE,
AVpe4TmsLJeJML43xWLj,Nine West Yulenia   Open Toe Leather  Sandals,79,FALSE,Beige,Leather,,fashion,Nine West,Nine West,TRUE,
AVpe4TZDLJeJML43xWGa,Steve Madden Evrlast Women Us 6 Gold Flats Pre Owned 1904,11.99,FALSE,Gold,Synthetic,,,Steve Madden,,TRUE,
AVpe4uCILJeJML43xgkg,Columbia Women's Redmond Mid Waterproof Hiking Shoes,95,FALSE,,,,,Columbia,,FALSE,
AVpe4UlkLJeJML43xWhw,Nike Women's Revolution 2 Running Shoe,44,FALSE,"Blue GraphiteMentaWhitePink Pow,OBSIDIANDARK OBSIDIANVOLTPINK FOIL",,,,Nike,,FALSE,
AVpe4UlMilAPnD_xP7Cs,Gotta Flurt Women's Swerve Black/hot Pink High-top Fashion Sneaker,44.99,FALSE,BlackHot Pink,,,,Gotta Flurt,,FALSE,
AVpe4uT_1cnluZ0-ZCI7,Easy Spirit Women's Bandra Dress Sandal,31.58,FALSE,"White Multi,White,Light Copper Multi,Beige",,,,Easy Spirit,Easy Spirit,FALSE,
AVpe4vE21cnluZ0-ZCbG,"Sneed- Women's Dance Shoes Latin Pu Low Heel (more Colors), Gold-us6.5 / Eu38 / Uk5 Big Kids , Gold-us6.5 / Eu38 / Uk5 Big Kids",62,FALSE,,,,,,SNEED,FALSE,
AVpe4VI8LJeJML43xWwF,Easy Spirit Eliana Women  Round Toe Suede  Clogs,69,FALSE,Black,Suede,,,Easy Spirit,Easy Spirit,FALSE,
AVpe4VTtLJeJML43xW0F,Trotters Womens Gloria Leather Stacked Loafer Heels,93,FALSE,Mocha,Leather/Man Made,,,Trotters,Trotters,TRUE,
AVpe4WbILJeJML43xXRS,Minnetonka 343 Women  Round Toe Suede Brown Loafer,60,FALSE,"Brown,Black Suede",Suede,,,Minnetonka,Minnetonka,TRUE,
AVpe4WnS1cnluZ0-Y4ut,Michael Michael Kors Cicely Wedge   Open Toe Patent Leather  Wedge Sandal,148,FALSE,"Nude,Black,Luggage",Leather,,,MICHAEL Michael Kors,MICHAEL Michael Kors,TRUE,
AVpe4wv8ilAPnD_xQGJY,Aerosoles Final Exam Women Us 8.5 Tan Loafer Defect Blemish 1904,7.99,FALSE,Beige,Leather,,,Aerosoles,,TRUE,
AVpe4wWbLJeJML43xhcS,"The Original Muckboots Women's Scrub Outdoor Boot,wineberry,4 M Us Womens Multi-colored",80.14,FALSE,,,,,MUCK BOOT,MUCK BOOT,FALSE,
